culmino_estudio,genero,ingreso_mensual,horas_semanales,ingreso_primer_empleo,categoria_ocupacional,tipo_contrato,sector_laboral,tamanio_empresa,ocupacion_cod,actividad_economica_cod,titulado,cuadro_merito,postgrado,idioma_extranjero,practicas_preprof,gestion_universidad,distrito,salario_hora,departamento_id,carrera_id
1.0,2.0,2000.0,40.0,4.0,3.0,6.0,2.0,5.0,251,8412,2.0,2.0,1.0,3.0,1.0,1.0,HUANTA,11.627906976744185,5,86
1.0,2.0,2500.0,40.0,5.0,3.0,5.0,2.0,5.0,411,8411,1.0,1.0,1.0,3.0,1.0,2.0,MOYOBAMBA,14.534883720930232,22,268
1.0,1.0,1732.0,20.0,0.0,3.0,7.0,5.0,1.0,396,9000,1.0,1.0,1.0,2.0,1.0,1.0,CHACHAPOYAS,20.13953488372093,1,181
1.0,2.0,1800.0,48.0,0.0,3.0,6.0,2.0,5.0,239,8610,1.0,2.0,2.0,3.0,1.0,1.0,HUANUCO,8.72093023255814,10,156
1.0,1.0,1200.0,28.0,0.0,3.0,2.0,5.0,1.0,247,8549,1.0,1.0,2.0,2.0,1.0,1.0,CHICLAYO,9.966777408637874,14,140
1.0,2.0,850.0,40.0,1.0,3.0,1.0,5.0,2.0,455,8220,2.0,2.0,2.0,5.0,1.0,2.0,SAN JUAN DE LURIGANCHO,4.941860465116279,15,292
1.0,2.0,2000.0,48.0,0.0,3.0,2.0,5.0,2.0,239,8620,1.0,2.0,2.0,3.0,1.0,2.0,CHICLAYO,9.689922480620156,14,156
1.0,1.0,900.0,39.0,1.0,3.0,2.0,2.0,5.0,268,8510,1.0,2.0,2.0,2.0,1.0,2.0,PIURA,5.366726296958856,20,294
1.0,1.0,2300.0,40.0,1.0,3.0,5.0,2.0,5.0,254,8412,1.0,2.0,1.0,1.0,1.0,1.0,CAJAMARCA,13.372093023255815,6,90
1.0,2.0,2500.0,43.0,3.0,3.0,6.0,2.0,5.0,262,8412,1.0,1.0,1.0,3.0,1.0,2.0,CHICLAYO,13.520822065981612,14,97
1.0,1.0,3000.0,46.0,0.0,3.0,2.0,5.0,2.0,229,2220,2.0,2.0,2.0,2.0,1.0,2.0,SANTIAGO DE SURCO,15.166835187057636,15,241
1.0,1.0,3000.0,40.0,0.0,3.0,1.0,5.0,1.0,322,7310,2.0,1.0,2.0,3.0,1.0,2.0,JESUS MARIA,17.441860465116278,15,70
1.0,1.0,2500.0,25.0,0.0,3.0,5.0,2.0,5.0,945,8411,2.0,2.0,1.0,2.0,1.0,1.0,RUPA-RUPA,23.25581395348837,10,234
1.0,1.0,2400.0,62.0,0.0,3.0,6.0,2.0,5.0,235,8610,1.0,2.0,2.0,3.0,1.0,2.0,AMARILIS,9.002250562640661,10,287
1.0,2.0,4500.0,45.0,0.0,3.0,1.0,5.0,4.0,419,6419,2.0,2.0,2.0,2.0,1.0,2.0,LA MOLINA,23.25581395348837,15,97
1.0,1.0,1500.0,36.0,3.0,3.0,2.0,5.0,5.0,239,8620,1.0,2.0,1.0,3.0,1.0,1.0,CERRO COLORADO,9.689922480620156,4,156
1.0,1.0,2000.0,66.0,1.0,3.0,5.0,2.0,5.0,461,8411,2.0,2.0,2.0,4.0,1.0,1.0,PILLCO MARCA,7.04721634954193,10,187
1.0,1.0,1400.0,44.0,0.0,3.0,5.0,2.0,5.0,461,8411,2.0,1.0,2.0,3.0,1.0,1.0,CAJAMARCA,7.399577167019028,6,25
1.0,1.0,2000.0,48.0,4.0,3.0,5.0,5.0,1.0,144,4663,2.0,2.0,2.0,3.0,1.0,2.0,WANCHAQ,9.689922480620156,8,241
1.0,1.0,3000.0,45.0,3.0,3.0,1.0,5.0,4.0,262,7020,2.0,2.0,1.0,2.0,1.0,1.0,RIMAC,15.503875968992247,15,97
1.0,1.0,2000.0,44.0,1.0,3.0,2.0,5.0,5.0,453,6419,2.0,1.0,2.0,3.0,1.0,1.0,IQUITOS,10.570824524312897,16,97
1.0,2.0,5000.0,40.0,1.0,3.0,6.0,2.0,5.0,254,8423,1.0,2.0,1.0,3.0,1.0,1.0,TUMBES,29.069767441860463,24,89
1.0,2.0,1300.0,54.0,2.0,3.0,5.0,2.0,5.0,461,8411,2.0,2.0,2.0,5.0,1.0,1.0,HUANCAYO,5.598621877691645,12,129
1.0,1.0,1012.0,48.0,0.0,3.0,1.0,5.0,5.0,421,4711,1.0,1.0,2.0,3.0,1.0,2.0,CHICLAYO,4.903100775193799,14,2
1.0,1.0,2000.0,44.0,2.0,3.0,5.0,2.0,5.0,365,8411,1.0,2.0,2.0,4.0,1.0,1.0,YARUMAYO,10.570824524312897,10,97
1.0,1.0,2800.0,84.0,0.0,3.0,2.0,5.0,5.0,335,729,0.0,1.0,2.0,4.0,1.0,1.0,INDEPENDENCIA,7.7519379844961245,2,199
1.0,1.0,3500.0,54.0,3.0,3.0,5.0,5.0,1.0,312,4100,1.0,2.0,1.0,1.0,1.0,2.0,YARINACOCHA,15.073212747631352,25,193
1.0,2.0,1200.0,44.0,0.0,3.0,1.0,5.0,2.0,413,4922,1.0,1.0,2.0,3.0,1.0,2.0,VICTOR LARCO HERRERA,6.342494714587739,13,3
1.0,2.0,3200.0,36.0,5.0,3.0,2.0,5.0,4.0,235,8620,1.0,1.0,1.0,2.0,1.0,2.0,BREÃA,20.671834625323,15,274
1.0,1.0,900.0,48.0,4.0,3.0,5.0,5.0,5.0,266,5813,0.0,2.0,2.0,1.0,1.0,2.0,ANCON,4.36046511627907,15,292
1.0,2.0,1000.0,55.0,3.0,3.0,1.0,5.0,1.0,419,6419,1.0,2.0,2.0,3.0,1.0,2.0,ABANCAY,4.2283298097251585,3,207
1.0,2.0,750.0,30.0,0.0,3.0,2.0,5.0,1.0,243,8510,1.0,1.0,2.0,2.0,1.0,2.0,HUANCHACO,5.813953488372093,13,114
1.0,1.0,3000.0,48.0,3.0,3.0,2.0,5.0,1.0,312,7110,2.0,2.0,2.0,4.0,1.0,2.0,SOCABAYA,14.534883720930234,4,193
1.0,2.0,3700.0,42.0,7.0,3.0,6.0,2.0,5.0,235,8610,1.0,1.0,2.0,3.0,1.0,1.0,AMBO,20.487264673311184,10,274
1.0,1.0,2260.0,48.0,0.0,4.0,2.0,5.0,2.0,711,729,1.0,2.0,2.0,3.0,1.0,1.0,MARCONA,10.949612403100776,11,138
1.0,1.0,900.0,55.0,2.0,3.0,2.0,5.0,5.0,365,8530,2.0,2.0,2.0,3.0,1.0,2.0,EL AGUSTINO,3.8054968287526427,15,56
1.0,2.0,1400.0,62.0,1.0,3.0,5.0,2.0,5.0,461,8411,2.0,2.0,2.0,4.0,1.0,1.0,HUANCAVELICA,5.251312828207053,9,2
1.0,2.0,1208.0,24.0,1.0,3.0,2.0,2.0,5.0,243,8510,1.0,2.0,1.0,3.0,1.0,1.0,LAREDO,11.705426356589149,13,147
1.0,1.0,1200.0,45.0,0.0,3.0,5.0,5.0,1.0,341,1030,0.0,2.0,1.0,2.0,1.0,1.0,TAMBOPATA,6.2015503875969,17,181
1.0,2.0,4500.0,42.0,1.0,3.0,1.0,5.0,3.0,411,4669,2.0,1.0,2.0,3.0,1.0,1.0,SAN MIGUEL,24.916943521594686,15,241
1.0,2.0,2800.0,40.0,2.0,3.0,2.0,5.0,5.0,381,729,1.0,1.0,1.0,2.0,1.0,2.0,ALTO SELVA ALEGRE,16.27906976744186,4,82
1.0,1.0,2300.0,44.0,3.0,3.0,2.0,5.0,4.0,364,4772,1.0,1.0,1.0,3.0,1.0,2.0,EL AGUSTINO,12.156448202959831,15,160
1.0,1.0,4500.0,72.0,0.0,3.0,2.0,5.0,3.0,235,8620,1.0,1.0,2.0,1.0,1.0,2.0,SAN MIGUEL,14.534883720930234,15,274
1.0,2.0,4400.0,41.0,3.0,3.0,2.0,5.0,1.0,423,990,1.0,2.0,1.0,3.0,1.0,2.0,SANTIAGO DE SURCO,24.95745887691435,15,294
1.0,1.0,4000.0,48.0,5.0,3.0,2.0,5.0,4.0,411,4321,1.0,2.0,1.0,2.0,1.0,1.0,LIMA,19.379844961240313,15,218
1.0,1.0,1890.0,52.0,0.0,3.0,2.0,2.0,5.0,235,8610,1.0,1.0,2.0,3.0,1.0,1.0,CHICLAYO,8.452593917710198,14,292
1.0,2.0,1200.0,44.0,0.0,3.0,2.0,5.0,3.0,361,4641,2.0,2.0,2.0,2.0,1.0,2.0,SAN JUAN DE LURIGANCHO,6.342494714587739,15,292
1.0,2.0,1350.0,43.0,0.0,3.0,2.0,5.0,3.0,381,3312,0.0,1.0,2.0,5.0,1.0,2.0,COMAS,7.30124391563007,15,82
1.0,2.0,1600.0,44.0,4.0,3.0,2.0,5.0,3.0,455,4661,2.0,2.0,2.0,2.0,1.0,1.0,PUEBLO NUEVO,8.456659619450317,11,2
1.0,1.0,2200.0,40.0,0.0,3.0,1.0,5.0,5.0,319,6530,2.0,2.0,2.0,1.0,1.0,2.0,MAGDALENA DEL MAR,12.790697674418604,15,2
1.0,2.0,2000.0,40.0,0.0,3.0,2.0,5.0,5.0,361,4659,1.0,1.0,1.0,3.0,1.0,2.0,SAN BORJA,11.627906976744185,15,241
1.0,1.0,2000.0,44.0,2.0,3.0,5.0,5.0,1.0,312,4290,0.0,2.0,1.0,4.0,1.0,1.0,HUANUCO,10.570824524312897,10,31
1.0,2.0,1000.0,30.0,1.0,3.0,2.0,2.0,5.0,413,8521,1.0,1.0,2.0,2.0,1.0,2.0,INDEPENDENCIA,7.751937984496124,15,143
1.0,2.0,2800.0,40.0,3.0,3.0,1.0,5.0,1.0,137,9499,2.0,1.0,2.0,4.0,1.0,1.0,COMAS,16.27906976744186,15,114
1.0,2.0,650.0,25.0,3.0,3.0,5.0,5.0,5.0,413,9412,2.0,2.0,2.0,4.0,1.0,1.0,PUNO,6.046511627906977,21,307
1.0,1.0,995.9,34.0,0.0,4.0,7.0,5.0,1.0,779,1392,0.0,2.0,1.0,4.0,1.0,1.0,TARMA,6.811901504787962,12,181
1.0,2.0,2500.0,70.0,3.0,3.0,2.0,5.0,1.0,945,7490,2.0,1.0,2.0,2.0,1.0,2.0,RIMAC,8.305647840531561,15,89
1.0,1.0,800.0,48.0,2.0,3.0,2.0,5.0,1.0,421,4741,2.0,2.0,2.0,3.0,1.0,2.0,HUANUCO,3.8759689922480622,10,3
1.0,2.0,450.0,25.0,0.0,3.0,7.0,5.0,1.0,243,8521,1.0,1.0,2.0,3.0,1.0,1.0,PUCALA,4.186046511627907,14,127
1.0,1.0,5000.0,70.0,6.0,3.0,2.0,5.0,5.0,235,729,1.0,1.0,1.0,2.0,1.0,2.0,LAMBAYEQUE,16.611295681063122,14,273
1.0,1.0,2500.0,50.0,3.0,3.0,5.0,5.0,4.0,391,7110,1.0,2.0,1.0,3.0,1.0,1.0,TARAPOTO,11.627906976744185,22,193
1.0,1.0,1800.0,44.0,2.0,3.0,6.0,2.0,5.0,381,8411,2.0,2.0,1.0,3.0,1.0,1.0,HUANCAVELICA,9.513742071881607,9,90
1.0,2.0,3500.0,40.0,4.0,3.0,5.0,2.0,5.0,263,8411,1.0,2.0,2.0,3.0,1.0,1.0,EL PORVENIR,20.348837209302324,13,29
1.0,2.0,3001.0,49.0,0.0,3.0,1.0,5.0,5.0,252,6419,2.0,1.0,1.0,2.0,1.0,2.0,PUENTE PIEDRA,14.242999525391554,15,3
1.0,2.0,1800.0,49.0,0.0,3.0,2.0,2.0,5.0,269,8610,1.0,1.0,2.0,4.0,1.0,1.0,CHILCA,8.54295206454675,12,307
1.0,1.0,6000.0,45.0,4.0,3.0,7.0,5.0,5.0,217,6202,1.0,2.0,2.0,3.0,1.0,1.0,SAN JUAN DE LURIGANCHO,31.007751937984494,15,205
1.0,2.0,1700.0,50.0,0.0,3.0,1.0,5.0,5.0,419,6419,2.0,2.0,2.0,1.0,1.0,2.0,LA MOLINA,7.906976744186046,15,308
1.0,1.0,4000.0,41.0,4.0,3.0,1.0,5.0,5.0,423,6110,1.0,2.0,1.0,2.0,1.0,2.0,SAN MARTIN DE PORRES,22.688598979013047,15,244
1.0,2.0,3600.0,40.0,1.0,3.0,1.0,5.0,5.0,217,6920,1.0,1.0,2.0,2.0,1.0,2.0,SURQUILLO,20.930232558139537,15,210
1.0,2.0,1350.0,48.0,0.0,3.0,2.0,5.0,5.0,335,8220,0.0,1.0,2.0,4.0,1.0,2.0,SAN MARTIN DE PORRES,6.540697674418605,15,294
1.0,2.0,750.0,47.0,0.0,3.0,7.0,5.0,4.0,381,8530,2.0,1.0,2.0,3.0,1.0,2.0,SANTIAGO DE SURCO,3.711034141514102,15,294
1.0,2.0,2400.0,44.0,0.0,3.0,2.0,2.0,5.0,411,8610,1.0,1.0,1.0,4.0,1.0,2.0,MANCOS,12.684989429175477,2,156
1.0,2.0,1000.0,25.0,1.0,3.0,7.0,5.0,1.0,454,6910,1.0,2.0,2.0,2.0,1.0,1.0,SAN JERONIMO,9.30232558139535,8,3
1.0,1.0,3600.0,40.0,2.0,3.0,6.0,2.0,5.0,214,7210,2.0,2.0,2.0,3.0,1.0,1.0,SAN JUAN DE MIRAFLORES,20.930232558139537,15,195
1.0,1.0,3500.0,40.0,0.0,3.0,2.0,5.0,2.0,254,6910,1.0,1.0,2.0,2.0,1.0,2.0,BARRANCO,20.348837209302324,15,89
1.0,2.0,2020.0,39.0,1.0,3.0,2.0,5.0,5.0,375,6419,2.0,1.0,2.0,1.0,1.0,2.0,COMAS,12.04531902206321,15,3
1.0,2.0,5000.0,60.0,0.0,3.0,1.0,5.0,3.0,229,4690,1.0,1.0,1.0,3.0,1.0,2.0,LOS OLIVOS,19.37984496124031,15,2
1.0,2.0,2400.0,45.0,3.0,3.0,2.0,5.0,2.0,436,4520,0.0,1.0,2.0,2.0,1.0,2.0,CHICLAYO,12.4031007751938,14,89
1.0,2.0,2400.0,56.0,0.0,3.0,2.0,2.0,5.0,239,8610,1.0,2.0,2.0,3.0,1.0,1.0,EL TAMBO,9.966777408637874,12,156
1.0,1.0,3500.0,45.0,3.0,3.0,2.0,5.0,3.0,335,122,2.0,1.0,2.0,3.0,1.0,1.0,CHACLACAYO,18.087855297157624,15,291
1.0,1.0,1500.0,48.0,0.0,3.0,2.0,5.0,1.0,413,7110,2.0,2.0,2.0,4.0,1.0,2.0,ILO,7.267441860465117,18,89
1.0,1.0,6000.0,40.0,5.0,3.0,1.0,5.0,5.0,217,6419,1.0,2.0,1.0,3.0,1.0,2.0,SAN BORJA,34.883720930232556,15,241
1.0,2.0,2000.0,40.0,0.0,3.0,2.0,5.0,2.0,268,8510,1.0,2.0,2.0,1.0,1.0,2.0,LA MOLINA,11.627906976744185,15,294
1.0,2.0,2500.0,42.0,3.0,3.0,7.0,5.0,1.0,252,4761,0.0,1.0,2.0,1.0,1.0,2.0,SAN MARTIN DE PORRES,13.842746400885936,15,241
1.0,1.0,4500.0,65.0,0.0,3.0,1.0,5.0,5.0,419,6419,1.0,1.0,2.0,3.0,2.0,1.0,YURIMAGUAS,16.100178890876567,16,82
1.0,1.0,4666.0,48.0,2.0,3.0,2.0,5.0,2.0,219,4290,1.0,1.0,2.0,4.0,1.0,1.0,PUNO,22.606589147286826,21,193
1.0,2.0,2000.0,36.0,0.0,3.0,6.0,2.0,5.0,268,8610,1.0,1.0,2.0,3.0,1.0,1.0,JOSE LUIS BUSTAMANTE Y RIVERO,12.919896640826876,4,294
1.0,2.0,2000.0,40.0,0.0,3.0,1.0,5.0,4.0,372,6512,1.0,2.0,2.0,3.0,1.0,1.0,IQUITOS,11.627906976744185,16,282
1.0,2.0,900.0,30.0,1.0,3.0,5.0,5.0,5.0,572,4771,1.0,1.0,1.0,2.0,1.0,2.0,INDEPENDENCIA,6.976744186046512,2,2
1.0,2.0,1000.0,48.0,1.0,3.0,2.0,5.0,4.0,235,8620,1.0,2.0,1.0,2.0,1.0,2.0,BREÑA,4.844961240310078,15,292
1.0,2.0,1500.0,40.0,0.0,3.0,1.0,5.0,1.0,243,8510,1.0,1.0,2.0,1.0,1.0,2.0,ATE,8.720930232558139,15,78
1.0,2.0,1300.0,40.0,3.0,3.0,5.0,2.0,5.0,418,8411,1.0,2.0,1.0,4.0,1.0,1.0,PACORA,7.558139534883721,14,193
1.0,1.0,4250.0,60.0,3.0,3.0,2.0,2.0,5.0,235,8610,1.0,1.0,2.0,1.0,1.0,2.0,SAN MIGUEL,16.472868217054263,15,274
1.0,1.0,5000.0,48.0,3.0,3.0,5.0,5.0,2.0,411,7210,1.0,1.0,1.0,3.0,1.0,1.0,SANTA ANITA,24.22480620155039,15,42
1.0,2.0,700.0,50.0,3.0,3.0,5.0,2.0,5.0,421,8411,1.0,1.0,2.0,3.0,1.0,1.0,ILAVE,3.255813953488372,21,110
1.0,1.0,4400.0,30.0,0.0,3.0,4.0,2.0,5.0,235,8610,1.0,2.0,2.0,3.0,1.0,1.0,CAJAMARCA,34.10852713178294,6,274
1.0,2.0,1500.0,35.0,1.0,3.0,2.0,2.0,5.0,136,8510,1.0,2.0,1.0,3.0,1.0,1.0,SAN JOSE DE SISA,9.966777408637874,22,109
1.0,2.0,2070.0,84.0,0.0,3.0,6.0,2.0,5.0,239,8610,1.0,1.0,2.0,2.0,1.0,2.0,ABANCAY,5.730897009966777,3,156
1.0,1.0,2600.0,40.0,0.0,3.0,1.0,2.0,5.0,381,8423,1.0,1.0,1.0,4.0,1.0,1.0,AYACUCHO,15.116279069767442,5,90
1.0,1.0,1000.0,40.0,1.0,3.0,2.0,5.0,5.0,381,9412,1.0,2.0,1.0,4.0,1.0,2.0,LOS BAÑOS DEL INCA,5.813953488372093,6,90
1.0,2.0,1000.0,48.0,0.0,3.0,1.0,5.0,1.0,421,1030,2.0,2.0,2.0,2.0,1.0,2.0,CORONEL GREGORIO ALBARRACIN LANCHIPA,4.844961240310078,23,82
1.0,1.0,1949.0,40.0,3.0,3.0,2.0,5.0,5.0,335,7120,1.0,1.0,2.0,3.0,1.0,1.0,SAN JUAN DE LURIGANCHO,11.331395348837209,15,189
1.0,1.0,2500.0,56.0,3.0,3.0,5.0,2.0,5.0,344,7210,1.0,1.0,1.0,4.0,1.0,1.0,TUMBES,10.382059800664452,24,187
1.0,1.0,2000.0,51.0,3.0,3.0,1.0,5.0,1.0,335,7110,2.0,2.0,2.0,4.0,1.0,1.0,ATE,9.119927040583676,15,25
1.0,2.0,1200.0,35.0,0.0,3.0,2.0,5.0,2.0,243,8510,1.0,2.0,2.0,2.0,1.0,2.0,SANTA ANITA,7.973421926910299,15,114
1.0,1.0,1300.0,45.0,4.0,3.0,2.0,5.0,5.0,418,3510,2.0,2.0,2.0,3.0,1.0,1.0,SAN BORJA,6.718346253229974,15,193
1.0,2.0,1800.0,50.0,0.0,3.0,6.0,2.0,5.0,423,8411,1.0,2.0,2.0,2.0,1.0,2.0,CAJAMARCA,8.372093023255815,6,90
1.0,2.0,720.0,24.0,0.0,3.0,7.0,5.0,1.0,413,8530,0.0,2.0,2.0,5.0,2.0,2.0,PUNO,6.9767441860465125,21,89
1.0,2.0,4000.0,40.0,4.0,3.0,6.0,2.0,5.0,364,8413,1.0,2.0,1.0,3.0,1.0,2.0,SAN SEBASTIAN,23.25581395348837,8,3
1.0,2.0,1000.0,45.0,0.0,3.0,2.0,5.0,3.0,421,1030,2.0,2.0,2.0,2.0,1.0,1.0,CIUDAD NUEVA,5.167958656330749,23,54
1.0,1.0,3200.0,48.0,1.0,3.0,1.0,5.0,2.0,335,4100,2.0,1.0,2.0,4.0,1.0,1.0,SAN JUAN DE LURIGANCHO,15.503875968992249,15,31
1.0,2.0,1200.0,40.0,3.0,3.0,6.0,2.0,5.0,413,8411,2.0,2.0,2.0,2.0,1.0,1.0,ICA,6.976744186046512,11,90
1.0,1.0,3100.0,40.0,4.0,3.0,2.0,2.0,5.0,256,8423,1.0,1.0,1.0,3.0,1.0,1.0,TUMBES,18.023255813953487,24,89
1.0,1.0,4200.0,48.0,2.0,3.0,6.0,2.0,5.0,251,8411,1.0,1.0,2.0,3.0,1.0,1.0,TUMBES,20.348837209302328,24,82
1.0,1.0,1500.0,48.0,0.0,3.0,5.0,2.0,5.0,217,8411,1.0,2.0,1.0,3.0,1.0,2.0,HUANUCO,7.267441860465117,10,207
1.0,2.0,2000.0,44.0,0.0,3.0,1.0,5.0,5.0,419,6419,0.0,1.0,2.0,2.0,2.0,1.0,VILLA EL SALVADOR,10.570824524312897,15,60
1.0,2.0,2500.0,25.0,0.0,3.0,2.0,5.0,4.0,235,8620,1.0,2.0,1.0,2.0,1.0,2.0,SAN BORJA,23.25581395348837,15,274
1.0,2.0,2000.0,36.0,0.0,3.0,6.0,2.0,5.0,268,8411,1.0,2.0,1.0,3.0,1.0,1.0,TAMBOPATA,12.919896640826876,17,294
1.0,1.0,1500.0,20.0,1.0,3.0,5.0,2.0,5.0,411,8411,1.0,2.0,2.0,4.0,1.0,1.0,CAJAMARCA,17.441860465116278,6,97
1.0,2.0,1000.0,44.0,3.0,3.0,7.0,5.0,1.0,219,7110,2.0,1.0,2.0,1.0,1.0,1.0,HUANCAYO,5.2854122621564485,12,31
1.0,2.0,1050.0,24.0,0.0,3.0,2.0,2.0,5.0,242,8521,1.0,1.0,2.0,2.0,1.0,1.0,IQUITOS,10.174418604651164,16,140
1.0,2.0,850.0,30.0,0.0,3.0,2.0,5.0,3.0,244,8510,2.0,1.0,2.0,1.0,1.0,2.0,RUPA-RUPA,6.589147286821706,10,106
1.0,1.0,1300.0,40.0,0.0,3.0,2.0,5.0,3.0,461,7320,1.0,1.0,2.0,2.0,1.0,1.0,HUAURA,7.558139534883721,15,301
1.0,2.0,4500.0,40.0,2.0,3.0,1.0,5.0,3.0,419,6419,2.0,2.0,2.0,3.0,1.0,1.0,AMARILIS,26.162790697674417,10,82
1.0,2.0,1500.0,50.0,2.0,3.0,2.0,5.0,4.0,243,8521,2.0,2.0,2.0,3.0,1.0,1.0,SAN JUAN DE MIRAFLORES,6.976744186046512,15,114
1.0,1.0,1800.0,66.0,1.0,3.0,2.0,2.0,5.0,512,8411,2.0,2.0,2.0,2.0,1.0,1.0,AYACUCHO,6.342494714587738,5,30
1.0,1.0,2500.0,54.0,0.0,3.0,2.0,5.0,4.0,241,8530,1.0,1.0,1.0,2.0,1.0,1.0,VILLA EL SALVADOR,10.766580534022395,15,3
1.0,2.0,2300.0,55.0,3.0,3.0,2.0,5.0,5.0,418,4220,2.0,1.0,1.0,3.0,1.0,1.0,PUNO,9.725158562367865,21,186
1.0,2.0,1800.0,40.0,3.0,3.0,5.0,2.0,5.0,421,8411,2.0,2.0,2.0,4.0,1.0,2.0,BELEN,10.465116279069768,16,3
1.0,1.0,2500.0,50.0,1.0,3.0,5.0,2.0,5.0,411,8890,2.0,2.0,2.0,4.0,1.0,1.0,CONCEPCION,11.627906976744185,12,197
1.0,1.0,1150.0,52.0,2.0,3.0,2.0,5.0,4.0,611,121,2.0,1.0,2.0,3.0,1.0,1.0,ICA,5.143112701252236,11,187
1.0,1.0,2200.0,47.0,1.0,3.0,6.0,2.0,5.0,266,8411,2.0,2.0,2.0,1.0,2.0,2.0,ICA,10.885700148441366,11,205
1.0,1.0,2000.0,44.0,0.0,3.0,1.0,5.0,2.0,418,9200,1.0,2.0,1.0,2.0,1.0,2.0,LA VICTORIA,10.570824524312897,15,82
1.0,2.0,2000.0,40.0,4.0,3.0,2.0,5.0,2.0,242,8521,1.0,2.0,1.0,5.0,1.0,2.0,ATE,11.627906976744185,15,103
1.0,2.0,4810.0,55.0,0.0,3.0,5.0,5.0,4.0,229,7490,2.0,2.0,1.0,3.0,1.0,1.0,IQUITOS,20.338266384778013,16,226
1.0,2.0,2960.0,47.0,3.0,3.0,1.0,5.0,5.0,251,6419,0.0,2.0,1.0,2.0,1.0,2.0,PIURA,14.646214745175657,20,69
1.0,1.0,2500.0,84.0,0.0,3.0,6.0,2.0,5.0,411,8610,1.0,2.0,2.0,1.0,1.0,1.0,TACNA,6.921373200442968,23,42
1.0,2.0,4600.0,48.0,0.0,3.0,1.0,5.0,2.0,146,5610,2.0,2.0,1.0,1.0,1.0,2.0,MIRAFLORES,22.28682170542636,15,56
1.0,2.0,2000.0,42.0,0.0,3.0,2.0,3.0,5.0,335,8610,1.0,2.0,1.0,3.0,1.0,2.0,CASTILLA,11.07419712070875,20,89
1.0,1.0,2500.0,35.0,9.0,3.0,1.0,5.0,1.0,411,5610,2.0,2.0,2.0,2.0,1.0,2.0,CHICLAYO,16.611295681063122,14,241
1.0,2.0,750.0,30.0,0.0,3.0,5.0,5.0,2.0,243,8510,1.0,1.0,1.0,3.0,1.0,2.0,REQUE,5.813953488372093,14,114
1.0,1.0,1500.0,44.0,7.0,3.0,5.0,2.0,5.0,235,8610,1.0,2.0,2.0,3.0,1.0,2.0,CHICLAYO,7.928118393234673,14,274
1.0,2.0,1200.0,45.0,0.0,3.0,2.0,5.0,3.0,335,2599,0.0,2.0,2.0,5.0,1.0,1.0,SURQUILLO,6.2015503875969,15,257
1.0,2.0,1400.0,49.0,0.0,3.0,2.0,5.0,3.0,421,113,2.0,1.0,1.0,2.0,1.0,1.0,NUEVO IMPERIAL,6.644518272425249,15,188
1.0,1.0,800.0,40.0,2.0,3.0,2.0,5.0,3.0,321,9511,2.0,2.0,2.0,4.0,1.0,1.0,LOS OLIVOS,4.651162790697675,15,205
1.0,2.0,2000.0,40.0,2.0,3.0,7.0,5.0,3.0,381,6920,1.0,2.0,2.0,3.0,1.0,1.0,PUENTE PIEDRA,11.627906976744185,15,82
1.0,2.0,5000.0,10.0,3.0,3.0,2.0,2.0,5.0,335,8411,1.0,2.0,1.0,2.0,1.0,1.0,AMANTANI,40.69767441860465,21,216
1.0,2.0,1200.0,33.0,2.0,3.0,6.0,2.0,5.0,244,8510,1.0,1.0,1.0,4.0,1.0,1.0,PAMPAS,8.456659619450317,9,109
1.0,2.0,1960.0,40.0,3.0,3.0,2.0,5.0,5.0,421,1312,0.0,2.0,1.0,1.0,1.0,2.0,SAN JUAN DE LURIGANCHO,11.395348837209303,15,281
1.0,1.0,2500.0,40.0,0.0,3.0,2.0,5.0,2.0,335,2021,2.0,2.0,2.0,2.0,1.0,1.0,LURIGANCHO,14.534883720930232,15,25
1.0,2.0,2600.0,40.0,0.0,3.0,6.0,2.0,5.0,335,8430,1.0,1.0,2.0,3.0,1.0,1.0,ATE,15.116279069767442,15,230
1.0,2.0,880.0,40.0,1.0,3.0,2.0,5.0,1.0,523,5610,2.0,2.0,2.0,2.0,1.0,1.0,COMAS,5.116279069767442,15,114
1.0,1.0,4200.0,45.0,4.0,3.0,1.0,5.0,5.0,365,6512,1.0,1.0,1.0,2.0,1.0,2.0,SANTIAGO DE SURCO,21.705426356589147,15,69
1.0,1.0,1350.0,25.0,1.0,3.0,2.0,2.0,5.0,242,8521,1.0,1.0,1.0,2.0,1.0,2.0,CHILCA,12.55813953488372,12,103
1.0,1.0,1800.0,48.0,0.0,3.0,2.0,5.0,5.0,418,4759,0.0,2.0,2.0,2.0,1.0,2.0,POMALCA,8.72093023255814,14,97
1.0,1.0,2500.0,40.0,6.0,3.0,6.0,2.0,5.0,254,8411,1.0,1.0,2.0,2.0,1.0,2.0,SANTIAGO,14.534883720930232,8,89
1.0,2.0,5000.0,54.0,0.0,3.0,2.0,2.0,5.0,235,8610,1.0,1.0,1.0,3.0,1.0,1.0,AYACUCHO,21.53316106804479,5,274
1.0,2.0,4000.0,42.0,0.0,3.0,2.0,2.0,5.0,235,8610,1.0,1.0,2.0,1.0,1.0,1.0,CAJAMARCA,22.1483942414175,6,287
1.0,1.0,6500.0,40.0,0.0,3.0,1.0,5.0,5.0,335,8010,2.0,1.0,2.0,2.0,1.0,2.0,LURIGANCHO,37.7906976744186,15,241
